id;job;marital;education
3616;admin.;single;university.degree
3617;management;married;high.school
3618;admin.;married;high.school
3619;blue-collar;married;basic.9y
3620;admin.;divorced;university.degree
3621;admin.;married;high.school
3622;admin.;married;university.degree
3623;management;divorced;university.degree
3624;blue-collar;married;basic.9y
3625;admin.;married;university.degree
3626;housemaid;married;professional.course
3627;technician;married;professional.course
3628;services;divorced;basic.9y
3629;blue-collar;married;basic.9y
3630;services;married;high.school
3630;services;married;high.school
3631;technician;single;professional.course
3632;services;married;high.school
3633;technician;divorced;professional.course
3634;retired;divorced;professional.course
3635;blue-collar;married;basic.9y
3636;admin.;single;university.degree
3637;admin.;single;university.degree
3638;admin.;married;university.degree
3639;admin.;single;university.degree
3640;technician;married;high.school
3641;blue-collar;single;basic.6y
3642;admin.;married;university.degree
3643;unemployed;divorced;professional.course
3644;management;married;university.degree
3645;management;married;university.degree
3646;management;married;professional.course
3647;admin.;divorced;basic.9y
3648;self-employed;married;university.degree
3649;student;single;high.school
3650;admin.;divorced;university.degree
3651;retired;married;professional.course
3651;retired;married;professional.course
3652;retired;married;professional.course
3653;self-employed;divorced;university.degree
3654;admin.;married;university.degree
3655;retired;divorced;basic.4y
3656;management;married;university.degree
3657;services;single;high.school
3658;technician;single;university.degree
3658;technician;single;university.degree
3659;self-employed;single;basic.9y
3660;blue-collar;single;basic.6y
3661;admin.;divorced;university.degree
3662;admin.;married;university.degree
3662;admin.;married;university.degree
3663;admin.;single;high.school
3664;blue-collar;married;unknown
3665;admin.;single;high.school
3666;admin.;married;university.degree
3666;admin.;married;university.degree
3667;blue-collar;single;unknown
3668;admin.;married;high.school
3669;admin.;married;university.degree
3670;housemaid;single;basic.9y
3671;management;married;high.school
3672;technician;married;high.school
3673;blue-collar;married;basic.9y
3674;student;single;professional.course
3675;services;divorced;high.school
3675;services;divorced;high.school
3676;admin.;married;high.school
3677;technician;married;professional.course
3677;technician;married;professional.course
3678;admin.;married;high.school
3679;retired;married;basic.4y
3680;technician;married;basic.4y
3681;self-employed;single;professional.course
3682;blue-collar;married;basic.9y
3683;entrepreneur;married;basic.4y
3684;blue-collar;married;basic.9y
3685;technician;single;high.school
3686;technician;married;high.school
3686;technician;married;high.school
3687;technician;married;basic.9y
3687;technician;married;basic.9y
3688;technician;single;university.degree
3689;technician;married;professional.course
3689;technician;married;professional.course
3690;technician;married;professional.course
3691;admin.;single;high.school
3692;management;married;high.school
3693;blue-collar;single;basic.4y
3694;technician;single;university.degree
3695;blue-collar;married;basic.9y
3695;blue-collar;married;basic.9y
3696;admin.;divorced;university.degree
3697;technician;married;high.school
3698;services;single;high.school
3699;admin.;divorced;university.degree
3700;admin.;single;university.degree
3701;admin.;single;university.degree
3702;entrepreneur;married;basic.4y
3703;blue-collar;married;basic.4y
3704;technician;married;university.degree
3705;admin.;married;high.school
3706;technician;married;professional.course
3707;blue-collar;married;basic.9y
3708;retired;married;high.school
3709;admin.;divorced;high.school
3710;admin.;divorced;university.degree
3711;admin.;married;university.degree
3712;admin.;married;basic.9y
3713;services;single;basic.9y
3714;retired;divorced;university.degree
3715;admin.;single;high.school
3716;services;married;high.school
3717;services;married;basic.9y
3718;retired;married;professional.course
3719;technician;married;university.degree
3720;management;married;basic.4y
3721;services;married;high.school
3722;management;married;university.degree
3723;admin.;single;university.degree
3724;admin.;divorced;university.degree
3725;technician;married;university.degree
3726;housemaid;married;basic.6y
3727;housemaid;married;professional.course
3728;technician;married;professional.course
3729;admin.;married;high.school
3730;retired;divorced;professional.course
3731;technician;single;professional.course
3731;technician;single;professional.course
3732;management;married;university.degree
3733;self-employed;married;university.degree
3734;services;married;high.school
3735;admin.;married;university.degree
3736;technician;married;basic.9y
3737;technician;married;university.degree
3738;blue-collar;married;basic.9y
3739;student;single;high.school
3740;admin.;married;professional.course
3741;management;married;basic.9y
3741;management;married;basic.9y
3742;blue-collar;married;basic.6y
3743;housemaid;married;basic.4y
3744;blue-collar;single;basic.4y
3745;blue-collar;married;basic.6y
3746;admin.;married;university.degree
3746;admin.;married;university.degree
3747;self-employed;married;university.degree
3747;self-employed;married;university.degree
3748;retired;married;unknown
3749;management;single;university.degree
3750;management;married;university.degree
3751;blue-collar;single;high.school
3752;services;married;high.school
3753;admin.;single;basic.9y
3754;admin.;married;high.school
3755;blue-collar;married;basic.4y
3756;technician;married;professional.course
3757;blue-collar;married;basic.9y
3758;admin.;married;high.school
3759;technician;married;university.degree
3760;unemployed;married;high.school
3761;technician;divorced;professional.course
3762;blue-collar;married;basic.4y
3763;services;married;basic.9y
3764;technician;married;professional.course
3765;blue-collar;married;basic.9y
3766;technician;single;professional.course
3767;entrepreneur;single;university.degree
3768;blue-collar;single;unknown
3769;technician;married;university.degree
3770;self-employed;single;university.degree
3771;services;married;high.school
3772;self-employed;single;university.degree
3773;technician;married;professional.course
3774;blue-collar;married;basic.6y
3775;retired;divorced;high.school
3776;services;divorced;high.school
3777;technician;married;basic.4y
3778;admin.;single;university.degree
3779;blue-collar;single;basic.4y
3779;blue-collar;single;basic.4y
3780;management;married;university.degree
3781;services;married;basic.9y
3782;admin.;single;high.school
3783;self-employed;married;professional.course
3784;management;divorced;high.school
3785;services;married;high.school
3786;blue-collar;married;basic.4y
3787;housemaid;married;basic.4y
3788;retired;married;basic.4y
3789;technician;married;basic.9y
3789;technician;married;basic.9y
3790;services;divorced;high.school
3791;self-employed;single;university.degree
3792;blue-collar;married;basic.9y
3793;technician;single;professional.course
3794;admin.;married;university.degree
3794;admin.;married;university.degree
3795;blue-collar;married;basic.9y
3796;management;married;basic.9y
3797;admin.;married;university.degree
3798;technician;married;professional.course
3798;technician;married;professional.course
3799;admin.;married;university.degree
3800;self-employed;married;high.school
3801;self-employed;married;university.degree
3802;admin.;divorced;high.school
3803;services;single;high.school
3804;services;single;high.school
3805;technician;married;professional.course
3806;blue-collar;single;basic.9y
3807;technician;married;professional.course
3808;student;single;university.degree
3809;technician;single;professional.course
3810;technician;divorced;professional.course
3811;admin.;divorced;high.school
3812;management;single;basic.9y
3813;entrepreneur;married;basic.9y
3814;services;married;high.school
3815;technician;married;high.school
3816;technician;single;university.degree
3817;unemployed;single;university.degree
3818;admin.;single;university.degree
3819;admin.;single;university.degree
3819;admin.;single;university.degree
3820;blue-collar;single;high.school
3821;admin.;single;university.degree
3822;admin.;married;university.degree
3823;services;married;high.school
3824;admin.;single;university.degree
3825;technician;married;high.school
3826;blue-collar;married;basic.4y
3827;student;single;professional.course
3828;admin.;divorced;high.school
3828;admin.;divorced;high.school
3829;blue-collar;married;basic.4y
3829;blue-collar;married;basic.4y
3830;housemaid;married;basic.4y
3831;blue-collar;married;high.school
3832;management;married;unknown
3833;housemaid;married;basic.6y
3834;technician;divorced;unknown
3835;admin.;married;university.degree
3836;management;divorced;university.degree
3837;management;married;university.degree
3837;management;married;university.degree
3838;blue-collar;married;basic.6y
3839;technician;married;university.degree
3840;admin.;married;high.school
3841;admin.;single;university.degree
3842;admin.;married;university.degree
3843;technician;married;professional.course
3844;blue-collar;divorced;basic.6y
3845;blue-collar;married;basic.4y
3846;management;married;university.degree
3847;admin.;married;basic.9y
3848;blue-collar;married;basic.9y
3849;management;married;university.degree
3850;management;married;university.degree
3851;admin.;married;professional.course
3852;blue-collar;single;basic.9y
3853;blue-collar;single;basic.4y
3853;blue-collar;single;basic.4y
3854;technician;married;university.degree
3855;admin.;single;university.degree
3856;technician;married;professional.course
3857;technician;single;high.school
3858;services;married;high.school
3859;admin.;married;university.degree
3860;blue-collar;married;basic.4y
3861;services;married;high.school
3862;services;married;university.degree
3863;technician;married;professional.course
3864;services;single;high.school
3865;admin.;single;university.degree
3866;admin.;married;university.degree
3867;technician;divorced;professional.course
3868;admin.;single;university.degree
3869;admin.;single;university.degree
3870;services;married;professional.course
3871;blue-collar;married;basic.9y
3871;blue-collar;married;basic.9y
3872;admin.;married;high.school
3873;technician;married;university.degree
3874;entrepreneur;married;basic.9y
3875;technician;married;university.degree
3876;retired;divorced;basic.4y
3877;admin.;divorced;basic.4y
3878;entrepreneur;married;university.degree
3879;management;married;university.degree
3880;self-employed;married;basic.9y
3881;blue-collar;married;basic.9y
3882;services;single;high.school
3883;retired;married;basic.4y
3884;admin.;single;university.degree
3885;services;single;high.school
3886;admin.;married;university.degree
3887;technician;married;high.school
3888;admin.;married;university.degree
3889;admin.;single;university.degree
3890;admin.;married;university.degree
3891;blue-collar;married;basic.6y
3892;admin.;married;high.school
3893;technician;single;unknown
3894;admin.;single;high.school
3895;self-employed;married;university.degree
3896;technician;divorced;professional.course
3897;technician;married;professional.course
3897;technician;married;professional.course
3898;services;married;professional.course
3899;management;single;basic.4y
3899;management;single;basic.4y
3900;services;married;high.school
3901;blue-collar;married;basic.4y
3902;blue-collar;married;basic.6y
3903;blue-collar;married;basic.9y
3904;blue-collar;single;high.school
3905;blue-collar;married;basic.4y
3906;technician;divorced;high.school
3906;technician;divorced;high.school
3907;technician;single;professional.course
3908;technician;married;professional.course
3909;technician;married;university.degree
3910;management;married;university.degree
3911;housemaid;married;basic.4y
3912;admin.;single;university.degree
3913;blue-collar;married;basic.6y
3914;technician;married;university.degree
3915;management;divorced;university.degree
3916;admin.;married;basic.6y
3917;entrepreneur;married;basic.9y
3918;services;married;high.school
3919;technician;single;high.school
3920;technician;married;high.school
3921;services;single;high.school
3922;blue-collar;married;basic.9y
3923;services;single;university.degree
3924;blue-collar;married;professional.course
3925;technician;married;professional.course
3926;housemaid;married;basic.4y
3927;retired;divorced;illiterate
3928;entrepreneur;single;university.degree
3929;admin.;married;basic.6y
3930;admin.;single;university.degree
3931;entrepreneur;married;high.school
3931;entrepreneur;married;high.school
3932;admin.;married;university.degree
3933;technician;divorced;professional.course
3934;unknown;married;basic.4y
3935;admin.;married;university.degree
3936;technician;married;professional.course
3937;admin.;married;university.degree
3938;student;single;university.degree
3939;technician;married;university.degree
3940;housemaid;married;basic.4y
3941;admin.;single;professional.course
3941;admin.;single;professional.course
3942;unemployed;married;professional.course
3942;unemployed;married;professional.course
3943;technician;single;professional.course
3944;admin.;single;university.degree
3945;admin.;divorced;high.school
3946;unemployed;married;basic.4y
3947;student;single;professional.course
3948;blue-collar;married;basic.6y
3949;blue-collar;married;basic.6y
3950;unemployed;married;high.school
3951;admin.;married;basic.6y
3952;services;married;basic.6y
3953;technician;single;professional.course
3953;technician;single;professional.course
3954;technician;married;basic.9y
3955;admin.;single;university.degree
3956;management;married;basic.6y
3957;retired;married;basic.4y
3958;blue-collar;married;basic.9y
3959;technician;single;professional.course
3960;technician;married;university.degree
3961;admin.;single;high.school
3961;admin.;single;high.school
3962;admin.;married;university.degree
3963;admin.;single;professional.course
3964;blue-collar;married;unknown
3964;blue-collar;married;unknown
3965;services;married;basic.9y
3966;technician;divorced;professional.course
3967;services;single;high.school
3968;technician;married;university.degree
3969;services;single;high.school
3970;management;married;university.degree
3971;retired;married;basic.4y
3972;technician;married;professional.course
3973;management;single;university.degree
3974;blue-collar;married;basic.4y
3975;technician;single;professional.course
3976;admin.;married;university.degree
3977;retired;divorced;university.degree
3978;blue-collar;married;basic.9y
3979;management;single;university.degree
3980;management;single;university.degree
3981;blue-collar;married;basic.6y
3982;student;married;high.school
3983;blue-collar;divorced;basic.9y
3984;admin.;married;university.degree
3985;technician;married;university.degree
3986;admin.;married;university.degree
3987;blue-collar;single;basic.9y
3988;admin.;married;basic.9y
3989;admin.;married;university.degree
3990;admin.;single;university.degree
3991;blue-collar;married;basic.4y
3992;services;single;high.school
3993;admin.;single;university.degree
3994;unemployed;married;university.degree
3995;services;divorced;high.school
3996;admin.;single;high.school
3997;admin.;married;high.school
3998;services;married;high.school
3999;retired;married;high.school
4000;services;single;high.school
4000;services;single;high.school
4001;admin.;married;university.degree
4002;technician;single;high.school
4003;blue-collar;married;basic.6y
4004;technician;single;high.school
4005;admin.;single;high.school
4006;blue-collar;married;high.school
4007;technician;married;professional.course
4008;retired;married;high.school
4009;management;married;university.degree
4010;unknown;married;unknown
4010;unknown;married;unknown
4011;management;divorced;university.degree
4012;services;married;basic.9y
4013;blue-collar;married;basic.4y
4014;admin.;married;university.degree
4015;self-employed;single;university.degree
4016;student;married;high.school
4017;admin.;single;university.degree
4018;management;married;university.degree
4019;admin.;married;university.degree
4020;student;single;high.school
4021;blue-collar;divorced;high.school
4022;technician;married;high.school
4023;technician;divorced;professional.course
4024;blue-collar;married;basic.9y
4025;services;married;basic.9y
4026;admin.;married;high.school
4027;admin.;single;high.school
4028;admin.;married;university.degree
4029;services;divorced;high.school
4030;admin.;married;unknown
4031;technician;divorced;professional.course
4032;technician;married;professional.course
4033;housemaid;married;basic.4y
4034;admin.;married;basic.9y
4035;retired;married;university.degree
4036;blue-collar;single;basic.9y
4037;technician;single;professional.course
4038;entrepreneur;married;university.degree
4039;admin.;married;basic.9y
4040;entrepreneur;single;university.degree
4041;admin.;married;high.school
4042;blue-collar;married;basic.9y
4043;blue-collar;single;basic.9y
4044;management;single;basic.9y
4045;blue-collar;married;basic.9y
4046;self-employed;single;university.degree
4047;admin.;married;university.degree
4048;blue-collar;married;basic.4y
4049;technician;divorced;high.school
4050;management;divorced;basic.6y
4051;student;single;high.school
4052;services;married;high.school
4053;retired;married;university.degree
4054;technician;married;professional.course
4055;blue-collar;married;basic.9y
4056;technician;married;professional.course
4057;services;married;university.degree
4058;blue-collar;married;basic.6y
4059;blue-collar;married;basic.4y
4060;services;married;high.school
4061;admin.;single;university.degree
4062;self-employed;married;basic.4y
4063;unemployed;divorced;university.degree
4064;housemaid;married;basic.4y
4065;technician;married;university.degree
4066;services;married;high.school
4066;services;married;high.school
4067;retired;married;basic.4y
4068;retired;married;basic.4y
4069;blue-collar;divorced;basic.9y
4070;admin.;married;university.degree
4071;management;divorced;university.degree
4072;retired;married;basic.4y
4073;blue-collar;married;professional.course
4074;admin.;married;university.degree
4075;admin.;married;university.degree
4076;services;married;high.school
4077;retired;married;basic.4y
4078;technician;single;high.school
4079;blue-collar;married;basic.9y
4079;blue-collar;married;basic.9y
4080;admin.;divorced;university.degree
4081;blue-collar;married;basic.4y
4082;housemaid;single;university.degree
4082;housemaid;single;university.degree
4083;admin.;married;university.degree
4084;technician;single;university.degree
4085;unemployed;single;high.school
4086;technician;single;basic.9y
4087;technician;married;professional.course
4088;admin.;married;university.degree
4089;management;married;university.degree
4090;admin.;single;university.degree
4091;blue-collar;married;basic.4y
4092;management;married;high.school
4092;management;married;high.school
4093;blue-collar;single;high.school
4094;retired;married;basic.4y
4095;blue-collar;married;basic.4y
4096;admin.;single;university.degree
4097;services;married;high.school
4098;blue-collar;divorced;basic.9y
4099;housemaid;single;university.degree
4099;housemaid;single;university.degree
4100;admin.;divorced;high.school
4101;admin.;divorced;high.school
4102;entrepreneur;single;university.degree
4103;blue-collar;single;basic.9y
4104;services;married;high.school
4105;technician;divorced;professional.course
4106;housemaid;married;basic.4y
4107;entrepreneur;divorced;basic.9y
4108;admin.;married;university.degree
4109;admin.;married;university.degree
4109;admin.;married;university.degree
4110;retired;married;high.school
4111;housemaid;divorced;basic.6y
4112;technician;married;university.degree
4113;technician;single;professional.course
4114;admin.;single;university.degree
4115;admin.;married;basic.6y
4116;admin.;married;high.school
4117;student;single;high.school
4118;admin.;married;high.school
4119;management;single;high.school
