id,age,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job,marital,education
216,24,no,no,no,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,services,single,university.degree
217,43,unknown,yes,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,management,married,university.degree
218,30,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,admin.,single,university.degree
219,55,unknown,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no,blue-collar,married,basic.9y
221,22,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,student,single,high.school
222,32,no,no,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,entrepreneur,single,university.degree
223,43,unknown,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,admin.,married,professional.course
224,39,unknown,no,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,management,married,basic.6y
225,52,no,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,blue-collar,divorced,unknown
226,38,no,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no,technician,single,professional.course
227,59,no,no,no,telephone,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no,retired,married,basic.4y
229,76,no,no,no,cellular,nov,mon,4,6,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes,retired,single,basic.4y
230,44,unknown,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,unknown,single,basic.9y
231,30,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,blue-collar,married,unknown
232,32,unknown,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,services,married,high.school
233,41,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,unemployed,married,unknown
234,33,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes,admin.,single,university.degree
235,59,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,retired,married,basic.4y
236,28,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,blue-collar,married,basic.9y
237,33,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,blue-collar,single,basic.6y
238,53,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,services,married,high.school
239,41,no,no,no,cellular,mar,wed,6,999,0,nonexistent,-1.8,92.843,-50.0,1.778,5099.1,yes,services,married,high.school
240,55,no,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,unknown,married,basic.4y
241,45,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar,married,basic.9y
242,35,no,no,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,technician,married,professional.course
243,31,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,services,married,high.school
244,53,no,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,management,married,university.degree
245,35,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no,technician,single,professional.course
246,45,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no,blue-collar,divorced,basic.6y
247,34,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,housemaid,single,university.degree
248,42,no,no,no,telephone,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,admin.,married,basic.9y
249,36,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,self-employed,married,basic.9y
250,44,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,admin.,married,high.school
251,50,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.,divorced,university.degree
252,36,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,no,admin.,married,university.degree
253,27,no,no,no,cellular,jul,thu,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,technician,married,professional.course
254,40,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,management,married,unknown
255,25,no,yes,yes,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,technician,single,university.degree
256,29,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,management,married,university.degree
257,44,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,admin.,married,high.school
258,57,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar,married,unknown
259,30,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,admin.,single,high.school
260,37,no,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,self-employed,married,university.degree
261,57,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,technician,married,basic.9y
262,32,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes,technician,married,professional.course
263,54,no,no,no,cellular,nov,tue,2,10,1,success,-1.1,94.767,-50.8,1.035,4963.6,yes,admin.,married,professional.course
264,58,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,yes,blue-collar,married,basic.9y
265,29,unknown,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.,single,university.degree
266,60,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,services,married,high.school
267,27,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,unemployed,single,university.degree
268,30,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,unemployed,married,high.school
269,42,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,blue-collar,married,basic.4y
270,48,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,housemaid,married,high.school
271,35,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no,admin.,single,university.degree
272,46,unknown,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar,married,basic.6y
273,57,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,retired,unknown,basic.4y
274,30,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,services,married,high.school
275,28,no,yes,yes,cellular,apr,thu,4,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,technician,single,high.school
276,34,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,services,married,high.school
277,42,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,blue-collar,married,basic.4y
278,30,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no,admin.,single,university.degree
279,27,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-1.7,94.027,-38.3,0.9,4991.6,no,student,single,basic.9y
280,23,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,entrepreneur,married,university.degree
281,43,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar,married,basic.4y
282,59,unknown,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,management,married,basic.4y
283,31,no,no,no,cellular,aug,mon,1,999,2,failure,-1.7,94.027,-38.3,0.898,4991.6,no,self-employed,single,university.degree
284,43,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,self-employed,married,basic.9y
285,52,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,technician,married,high.school
286,26,unknown,yes,yes,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,housemaid,single,high.school
287,24,no,yes,yes,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,blue-collar,married,basic.9y
288,35,no,no,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,no,blue-collar,single,basic.6y
289,59,no,no,no,cellular,jun,thu,4,999,1,failure,-1.7,94.055,-39.8,0.742,4991.6,yes,technician,married,professional.course
290,28,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,blue-collar,married,basic.6y
291,37,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar,single,basic.9y
292,46,no,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,admin.,married,professional.course
293,26,no,yes,no,cellular,jul,fri,3,6,2,success,-1.7,94.215,-40.3,0.861,4991.6,yes,technician,single,university.degree
294,40,no,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,management,married,university.degree
295,56,unknown,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,blue-collar,married,basic.4y
296,40,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no,management,married,university.degree
297,29,no,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,admin.,single,university.degree
299,48,unknown,no,no,telephone,may,thu,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,technician,single,unknown
300,28,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no,unemployed,single,university.degree
301,33,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,technician,married,professional.course
302,56,no,yes,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,entrepreneur,married,university.degree
303,57,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes,retired,married,basic.9y
304,24,unknown,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,admin.,single,high.school
305,39,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,self-employed,married,university.degree
306,40,no,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar,married,unknown
307,54,unknown,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,blue-collar,divorced,unknown
308,25,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,admin.,single,university.degree
309,36,unknown,no,no,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes,blue-collar,married,basic.9y
310,48,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,admin.,married,university.degree
311,32,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,admin.,single,university.degree
312,48,no,yes,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,admin.,married,university.degree
313,30,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,technician,married,university.degree
314,41,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.,divorced,high.school
315,54,unknown,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,retired,divorced,basic.4y
316,29,no,yes,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,93.369,-34.8,0.639,5008.7,yes,admin.,single,university.degree
317,28,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,blue-collar,single,high.school
318,30,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.,married,university.degree
319,54,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,admin.,married,university.degree
320,33,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,entrepreneur,married,basic.9y
321,38,no,no,no,cellular,may,wed,1,11,1,success,-1.8,92.893,-46.2,1.281,5099.1,no,blue-collar,married,basic.9y
322,46,no,yes,no,telephone,jun,tue,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,housemaid,divorced,basic.6y
323,38,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,admin.,divorced,university.degree
324,38,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,services,married,high.school
325,33,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,blue-collar,married,high.school
326,25,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,admin.,married,university.degree
327,29,unknown,yes,no,cellular,may,fri,10,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,admin.,single,university.degree
328,60,unknown,no,no,telephone,jul,tue,15,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,technician,married,professional.course
329,57,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no,services,married,high.school
330,36,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,admin.,single,university.degree
331,54,no,no,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,admin.,married,university.degree
332,25,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,self-employed,single,university.degree
333,41,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,entrepreneur,married,university.degree
334,54,no,yes,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,management,married,university.degree
335,39,unknown,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,blue-collar,divorced,basic.6y
336,55,unknown,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,entrepreneur,divorced,university.degree
337,40,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.,married,high.school
338,43,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,unemployed,married,university.degree
339,81,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes,retired,married,basic.4y
340,43,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no,technician,divorced,professional.course
341,34,no,yes,no,cellular,jun,wed,1,6,2,success,-1.7,94.055,-39.8,0.704,4991.6,yes,admin.,married,high.school
343,30,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no,services,married,basic.6y
344,24,unknown,no,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,services,single,basic.9y
345,51,unknown,yes,no,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,unknown,married,unknown
346,42,no,no,no,cellular,may,tue,5,10,1,success,-1.8,92.893,-46.2,1.344,5099.1,no,blue-collar,married,basic.9y
347,51,unknown,no,yes,telephone,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,self-employed,married,basic.4y
348,38,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,blue-collar,married,high.school
349,45,unknown,yes,yes,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,blue-collar,married,basic.4y
350,51,unknown,no,no,telephone,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,admin.,divorced,university.degree
351,44,unknown,no,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,admin.,married,university.degree
352,52,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no,technician,married,basic.9y
353,49,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.,married,university.degree
354,49,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,technician,married,professional.course
355,52,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,unknown,married,basic.6y
356,32,no,no,no,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,entrepreneur,married,university.degree
357,27,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,services,married,high.school
358,44,no,yes,no,cellular,may,tue,8,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,admin.,divorced,high.school
359,33,no,no,no,cellular,may,wed,7,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,admin.,single,university.degree
360,30,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,services,married,basic.9y
361,32,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,admin.,single,university.degree
362,36,unknown,yes,yes,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,blue-collar,married,professional.course
363,49,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,unemployed,married,high.school
364,48,unknown,yes,yes,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,services,single,basic.4y
365,48,no,yes,no,cellular,aug,fri,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes,technician,married,professional.course
366,42,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,blue-collar,married,basic.4y
367,28,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no,admin.,married,high.school
368,52,unknown,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,management,married,university.degree
369,23,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,management,single,university.degree
370,36,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,blue-collar,married,basic.6y
371,43,unknown,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,admin.,divorced,university.degree
372,31,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no,services,divorced,high.school
373,49,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,unemployed,married,basic.4y
374,36,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,blue-collar,married,basic.9y
375,47,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,management,divorced,basic.4y
376,31,no,unknown,unknown,cellular,aug,mon,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,technician,single,professional.course
377,46,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,entrepreneur,married,professional.course
378,54,unknown,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,blue-collar,married,basic.9y
379,35,no,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,admin.,married,university.degree
380,37,no,no,no,telephone,may,thu,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,admin.,divorced,high.school
381,44,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,blue-collar,married,basic.9y
382,30,no,no,no,cellular,may,mon,1,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes,unemployed,married,high.school
383,33,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,admin.,single,high.school
384,57,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no,services,divorced,unknown
385,39,no,no,yes,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,admin.,single,unknown
386,43,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no,unemployed,married,basic.4y
387,32,no,unknown,unknown,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,services,married,high.school
388,29,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no,technician,single,university.degree
389,35,no,yes,yes,telephone,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,admin.,divorced,high.school
390,47,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no,admin.,married,high.school
391,37,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,management,married,university.degree
392,35,unknown,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,technician,single,university.degree
393,37,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,self-employed,married,basic.9y
