id	age	default	housing	loan	contact	month	day_of_week	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	y
212	42	unknown	yes	no	cellular	jul	mon	4	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
212	42	unknown	yes	no	cellular	jul	mon	4	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
213	32	no	no	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
214	41	no	yes	no	cellular	may	fri	1	999	1	failure	-1.8	92.893	-46.2	1.313	5099.1	no
215	28	no	no	no	cellular	may	tue	3	999	1	failure	-1.8	92.893	-46.2	1.291	5099.1	no
215	28	no	no	no	cellular	may	tue	3	999	1	failure	-1.8	92.893	-46.2	1.291	5099.1	no
216	24	no	no	no	cellular	jul	thu	6	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
217	43	unknown	yes	yes	cellular	apr	fri	1	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
218	30	no	yes	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	no
219	55	unknown	no	no	cellular	nov	tue	2	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
220	51	unknown	no	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.959	5228.1	no
221	22	no	no	yes	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
221	22	no	no	yes	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	no
222	32	no	no	yes	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
223	43	unknown	no	no	cellular	jul	thu	3	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
224	39	unknown	no	no	telephone	jun	mon	5	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
225	52	no	no	no	cellular	jul	tue	8	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
226	38	no	yes	no	cellular	may	mon	3	999	1	failure	-1.8	92.893	-46.2	1.244	5099.1	no
227	59	no	no	no	telephone	apr	tue	4	999	0	nonexistent	-1.8	93.075	-47.1	1.453	5099.1	no
228	31	no	yes	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
229	76	no	no	no	cellular	nov	mon	4	6	1	success	-3.4	92.649	-30.1	0.715	5017.5	yes
230	44	unknown	yes	no	telephone	jun	mon	3	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
230	44	unknown	yes	no	telephone	jun	mon	3	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
231	30	no	no	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
232	32	unknown	no	no	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
233	41	no	no	no	telephone	jun	fri	3	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	no
234	33	no	yes	no	cellular	aug	thu	4	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	yes
235	59	no	yes	no	cellular	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
236	28	no	yes	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
237	33	no	yes	no	cellular	may	fri	2	999	0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	no
238	53	unknown	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
239	41	no	no	no	cellular	mar	wed	6	999	0	nonexistent	-1.8	92.843	-50.0	1.778	5099.1	yes
240	55	no	no	yes	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
241	45	unknown	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
241	45	unknown	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
242	35	no	no	no	cellular	jul	thu	4	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
243	31	unknown	no	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	no
244	53	no	no	no	cellular	aug	mon	4	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
245	35	no	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
246	45	unknown	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
247	34	no	no	no	telephone	jun	thu	2	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
248	42	no	no	no	telephone	apr	mon	3	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
249	36	no	yes	yes	cellular	nov	thu	3	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
250	44	no	no	no	telephone	may	wed	3	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
251	50	no	yes	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
252	36	no	yes	no	cellular	sep	fri	1	999	0	nonexistent	-3.4	92.379	-29.8	0.773	5017.5	no
252	36	no	yes	no	cellular	sep	fri	1	999	0	nonexistent	-3.4	92.379	-29.8	0.773	5017.5	no
253	27	no	no	no	cellular	jul	thu	9	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
254	40	no	no	no	telephone	may	fri	3	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
255	25	no	yes	yes	telephone	jun	mon	6	999	0	nonexistent	1.4	94.465	-41.8	4.96	5228.1	no
256	29	no	yes	yes	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
257	44	no	no	no	telephone	may	wed	3	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
258	57	unknown	yes	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
259	30	no	yes	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
260	37	no	yes	yes	cellular	aug	wed	2	999	0	nonexistent	1.4	93.444	-36.1	4.967	5228.1	no
261	57	no	no	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
262	32	no	yes	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	yes
263	54	no	no	no	cellular	nov	tue	2	10	1	success	-1.1	94.767	-50.8	1.035	4963.6	yes
264	58	no	yes	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	yes
265	29	unknown	yes	no	cellular	aug	tue	5	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
266	60	unknown	no	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
267	27	no	no	no	telephone	jun	wed	2	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
268	30	no	yes	no	cellular	jul	tue	3	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
269	42	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
270	48	no	no	no	telephone	jun	tue	1	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
271	35	no	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	no
271	35	no	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	no
272	46	unknown	yes	yes	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
273	57	no	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
274	30	no	no	no	telephone	jun	mon	3	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
275	28	no	yes	yes	cellular	apr	thu	4	999	1	failure	-1.8	93.075	-47.1	1.41	5099.1	no
276	34	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
277	42	unknown	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	no
278	30	no	yes	no	cellular	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
279	27	no	yes	no	cellular	aug	wed	1	999	0	nonexistent	-1.7	94.027	-38.3	0.9	4991.6	no
280	23	no	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
281	43	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
282	59	unknown	yes	yes	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
283	31	no	no	no	cellular	aug	mon	1	999	2	failure	-1.7	94.027	-38.3	0.898	4991.6	no
284	43	no	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
285	52	no	yes	no	telephone	may	mon	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
286	26	unknown	yes	yes	telephone	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
287	24	no	yes	yes	telephone	may	fri	6	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
288	35	no	no	no	cellular	nov	thu	1	999	1	failure	-0.1	93.2	-42.0	4.076	5195.8	no
289	59	no	no	no	cellular	jun	thu	4	999	1	failure	-1.7	94.055	-39.8	0.742	4991.6	yes
290	28	unknown	no	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
291	37	no	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
292	46	no	no	no	cellular	apr	fri	1	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
293	26	no	yes	no	cellular	jul	fri	3	6	2	success	-1.7	94.215	-40.3	0.861	4991.6	yes
294	40	no	yes	no	cellular	aug	thu	6	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
295	56	unknown	yes	no	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
296	40	no	yes	no	cellular	may	tue	1	999	0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	no
297	29	no	yes	yes	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
297	29	no	yes	yes	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
298	28	no	yes	no	cellular	may	thu	1	999	1	failure	-1.8	92.893	-46.2	1.266	5099.1	no
299	48	unknown	no	no	telephone	may	thu	7	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
299	48	unknown	no	no	telephone	may	thu	7	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
300	28	no	yes	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
301	33	no	no	no	telephone	may	thu	4	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
302	56	no	yes	yes	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
303	57	no	no	no	cellular	aug	tue	4	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	yes
304	24	unknown	yes	no	telephone	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
305	39	no	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
306	40	no	yes	yes	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
306	40	no	yes	yes	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
307	54	unknown	yes	no	telephone	jun	thu	3	999	0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	no
308	25	no	no	no	telephone	jun	wed	2	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
309	36	unknown	no	no	cellular	may	wed	3	999	1	failure	-1.8	92.893	-46.2	1.281	5099.1	yes
309	36	unknown	no	no	cellular	may	wed	3	999	1	failure	-1.8	92.893	-46.2	1.281	5099.1	yes
310	48	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
310	48	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42.0	4.12	5195.8	no
311	32	no	yes	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
312	48	no	yes	yes	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
313	30	unknown	yes	no	telephone	may	wed	3	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
314	41	no	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
315	54	unknown	yes	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
315	54	unknown	yes	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
316	29	no	yes	no	cellular	mar	mon	1	999	0	nonexistent	-1.8	93.369	-34.8	0.639	5008.7	yes
316	29	no	yes	no	cellular	mar	mon	1	999	0	nonexistent	-1.8	93.369	-34.8	0.639	5008.7	yes
317	28	no	yes	no	telephone	jun	mon	2	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
318	30	no	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
319	54	no	yes	no	telephone	may	thu	3	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
319	54	no	yes	no	telephone	may	thu	3	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
320	33	unknown	no	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
321	38	no	no	no	cellular	may	wed	1	11	1	success	-1.8	92.893	-46.2	1.281	5099.1	no
322	46	no	yes	no	telephone	jun	tue	8	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
322	46	no	yes	no	telephone	jun	tue	8	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	no
323	38	no	no	no	telephone	jun	fri	3	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	no
324	38	no	no	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
325	33	no	yes	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
326	25	no	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
326	25	no	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
327	29	unknown	yes	no	cellular	may	fri	10	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	no
328	60	unknown	no	no	telephone	jul	tue	15	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
329	57	no	yes	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
330	36	no	no	no	cellular	aug	wed	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
331	54	no	no	no	cellular	jul	thu	5	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
331	54	no	no	no	cellular	jul	thu	5	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	no
332	25	no	no	no	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
333	41	no	no	no	telephone	may	wed	4	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
334	54	no	yes	no	cellular	apr	tue	1	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
335	39	unknown	no	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	no
336	55	unknown	no	no	cellular	may	fri	1	999	1	failure	-1.8	92.893	-46.2	1.313	5099.1	no
337	40	no	no	no	telephone	may	mon	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
338	43	unknown	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
339	81	no	no	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.354	5099.1	yes
340	43	no	yes	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.264	5099.1	no
341	34	no	yes	no	cellular	jun	wed	1	6	2	success	-1.7	94.055	-39.8	0.704	4991.6	yes
342	42	no	yes	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
343	30	no	no	no	cellular	nov	tue	2	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
344	24	unknown	no	yes	telephone	jun	mon	2	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
345	51	unknown	yes	no	cellular	aug	fri	5	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
346	42	no	no	no	cellular	may	tue	5	10	1	success	-1.8	92.893	-46.2	1.344	5099.1	no
347	51	unknown	no	yes	telephone	may	wed	7	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
348	38	unknown	no	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
349	45	unknown	yes	yes	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
350	51	unknown	no	no	telephone	aug	fri	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
351	44	unknown	no	no	telephone	may	fri	6	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
352	52	no	yes	no	cellular	nov	fri	1	999	0	nonexistent	-0.1	93.2	-42.0	4.021	5195.8	no
353	49	no	yes	no	telephone	may	mon	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
354	49	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
355	52	no	no	no	telephone	may	fri	4	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
355	52	no	no	no	telephone	may	fri	4	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
356	32	no	no	no	cellular	nov	thu	4	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
357	27	no	no	no	cellular	jul	thu	3	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
358	44	no	yes	no	cellular	may	tue	8	999	1	failure	-1.8	92.893	-46.2	1.291	5099.1	no
359	33	no	no	no	cellular	may	wed	7	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	no
360	30	no	no	no	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
361	32	no	yes	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
362	36	unknown	yes	yes	telephone	jun	tue	3	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
363	49	no	yes	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
364	48	unknown	yes	yes	cellular	may	thu	2	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	no
365	48	no	yes	no	cellular	aug	fri	8	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	yes
366	42	no	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
367	28	no	yes	no	cellular	may	wed	3	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	no
367	28	no	yes	no	cellular	may	wed	3	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	no
368	52	unknown	yes	yes	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
369	23	no	yes	no	cellular	jul	tue	2	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
370	36	no	yes	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
371	43	unknown	no	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
372	31	unknown	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	no
373	49	no	yes	no	cellular	aug	wed	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
374	36	no	yes	no	cellular	jul	mon	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
375	47	no	no	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
376	31	no	unknown	unknown	cellular	aug	mon	7	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
377	46	unknown	no	no	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	no
378	54	unknown	yes	no	cellular	aug	tue	3	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	no
379	35	no	no	no	cellular	may	thu	3	999	0	nonexistent	-1.8	92.893	-46.2	1.27	5099.1	no
380	37	no	no	no	telephone	may	thu	10	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
381	44	unknown	yes	no	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	no
382	30	no	no	no	cellular	may	mon	1	3	1	success	-1.8	92.893	-46.2	1.354	5099.1	yes
383	33	no	yes	no	cellular	jul	tue	5	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
384	57	no	no	no	cellular	may	fri	3	999	0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	no
385	39	no	no	yes	telephone	may	fri	4	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
386	43	no	no	no	cellular	may	wed	2	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	no
387	32	no	unknown	unknown	telephone	may	mon	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
388	29	no	no	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	no
389	35	no	yes	yes	telephone	may	mon	2	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	no
390	47	no	no	no	cellular	may	wed	2	999	0	nonexistent	-1.8	92.893	-46.2	1.27	5099.1	no
391	37	no	yes	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
392	35	unknown	no	no	cellular	apr	mon	1	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	no
393	37	no	yes	yes	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
394	36	unknown	yes	no	cellular	aug	wed	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
395	50	no	no	no	cellular	aug	thu	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
396	30	no	no	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
397	33	no	yes	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
398	37	no	no	yes	cellular	jul	tue	6	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	no
399	45	no	no	yes	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	no
400	30	no	no	no	cellular	nov	fri	2	999	1	failure	-0.1	93.2	-42.0	4.021	5195.8	no
401	51	no	no	no	cellular	may	wed	2	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	no
402	49	no	no	no	telephone	may	mon	10	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191.0	no
403	31	no	yes	no	cellular	aug	thu	5	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	no
403	31	no	yes	no	cellular	aug	thu	5	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	no
404	40	no	yes	no	cellular	jul	fri	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
405	41	no	no	yes	cellular	aug	thu	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
406	58	no	yes	no	cellular	apr	thu	1	2	1	success	-1.8	93.075	-47.1	1.365	5099.1	no
407	49	unknown	yes	no	telephone	may	thu	1	999	0	nonexistent	1.1	93.994	-36.4	4.86	5191.0	no
408	39	no	yes	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191.0	no
409	48	no	no	yes	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
409	48	no	no	yes	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
410	50	unknown	no	no	cellular	jul	thu	2	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	no
411	54	no	yes	no	cellular	aug	wed	3	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
412	38	unknown	no	yes	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
413	51	no	no	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	no
414	36	unknown	no	no	telephone	may	wed	4	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191.0	no
415	35	no	yes	no	cellular	nov	tue	2	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
415	35	no	yes	no	cellular	nov	tue	2	999	0	nonexistent	-0.1	93.2	-42.0	4.153	5195.8	no
416	44	no	no	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	no
417	43	no	no	yes	cellular	may	wed	1	999	1	failure	-1.8	92.893	-46.2	1.281	5099.1	no
418	30	no	no	no	cellular	aug	thu	7	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	no
419	41	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
420	27	no	yes	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
421	45	no	yes	yes	cellular	nov	mon	2	5	3	success	-1.1	94.767	-50.8	1.05	4963.6	yes
422	26	no	yes	no	telephone	may	fri	3	999	0	nonexistent	1.1	93.994	-36.4	4.864	5191.0	no
423	36	no	unknown	unknown	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
424	24	no	no	no	cellular	jul	wed	1	999	1	failure	-2.9	92.469	-33.6	1.029	5076.2	no
425	46	no	yes	no	cellular	nov	thu	6	999	0	nonexistent	-0.1	93.2	-42.0	4.076	5195.8	no
426	61	no	yes	yes	cellular	may	fri	1	3	2	success	-1.8	93.876	-40.0	0.695	5008.7	yes
427	50	no	no	no	telephone	may	fri	4	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191.0	no
428	49	unknown	yes	no	telephone	may	tue	9	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191.0	no
429	55	no	yes	no	cellular	apr	fri	1	999	1	failure	-1.8	93.075	-47.1	1.405	5099.1	no
430	54	no	yes	no	cellular	aug	thu	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	no
431	40	no	yes	no	cellular	jul	wed	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	no
432	58	unknown	yes	yes	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	no
433	58	no	no	no	telephone	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	no
