id;job;marital;education
1892;blue-collar;married;basic.9y
3154;self-employed;divorced;high.school
3189;blue-collar;single;basic.9y
1406;blue-collar;married;basic.4y
3828;admin.;divorced;high.school
1127;blue-collar;married;basic.4y
1539;services;married;basic.9y
1129;admin.;single;university.degree
3959;technician;single;professional.course
3974;blue-collar;married;basic.4y
2979;technician;married;high.school
2650;management;married;university.degree
68;services;divorced;high.school
1056;technician;married;professional.course
730;services;married;high.school
1677;admin.;single;university.degree
2009;services;divorced;basic.9y
2458;management;divorced;university.degree
610;technician;single;university.degree
4010;unknown;married;unknown
1903;blue-collar;married;basic.6y
115;admin.;married;university.degree
1029;technician;married;professional.course
838;admin.;single;university.degree
833;admin.;single;university.degree
738;technician;single;professional.course
3161;technician;married;professional.course
3740;admin.;married;professional.course
1386;admin.;married;university.degree
1094;admin.;single;university.degree
448;admin.;single;professional.course
4097;services;married;high.school
2169;blue-collar;married;basic.6y
1809;services;divorced;basic.4y
2205;management;married;university.degree
2778;technician;divorced;professional.course
1775;admin.;single;high.school
1251;admin.;married;high.school
803;housemaid;married;basic.4y
743;admin.;married;university.degree
403;technician;single;university.degree
2286;management;married;university.degree
1525;technician;married;university.degree
3818;admin.;single;university.degree
3371;management;married;high.school
3802;admin.;divorced;high.school
3767;entrepreneur;single;university.degree
580;blue-collar;single;basic.9y
150;admin.;divorced;university.degree
3199;admin.;single;university.degree
2898;management;single;high.school
33;technician;single;university.degree
3272;technician;divorced;professional.course
1705;admin.;married;university.degree
639;admin.;single;high.school
76;admin.;married;university.degree
2003;admin.;married;high.school
1085;unemployed;single;basic.9y
2640;technician;single;professional.course
2258;blue-collar;married;basic.6y
1639;entrepreneur;married;basic.4y
3166;management;single;university.degree
3013;blue-collar;married;basic.9y
2846;admin.;divorced;university.degree
1654;admin.;single;university.degree
1042;services;married;high.school
1195;admin.;married;university.degree
187;admin.;married;high.school
3083;housemaid;married;basic.4y
454;technician;married;professional.course
1522;admin.;single;university.degree
443;admin.;married;high.school
3733;self-employed;married;university.degree
1681;admin.;divorced;high.school
1255;retired;married;basic.4y
1376;services;single;high.school
3380;technician;divorced;unknown
2161;retired;single;university.degree
3930;admin.;single;university.degree
2936;blue-collar;married;basic.9y
1877;housemaid;married;basic.4y
1394;management;married;university.degree
1097;management;married;high.school
2424;blue-collar;married;basic.9y
2566;unemployed;divorced;high.school
2706;services;single;unknown
1281;management;married;university.degree
2006;technician;married;high.school
1072;services;married;high.school
1518;admin.;married;university.degree
1077;admin.;married;high.school
1396;management;married;university.degree
2993;technician;married;professional.course
3014;blue-collar;married;basic.9y
2673;management;divorced;university.degree
2299;admin.;married;high.school
855;admin.;married;university.degree
2850;technician;married;professional.course
2786;technician;married;professional.course
2383;technician;married;professional.course
673;retired;married;university.degree
2447;blue-collar;married;basic.9y
3555;admin.;single;unknown
204;services;married;basic.9y
656;admin.;married;university.degree
1115;blue-collar;single;basic.9y
3919;technician;single;high.school
1043;management;married;basic.6y
563;technician;divorced;professional.course
2986;admin.;married;university.degree
2215;blue-collar;married;basic.6y
2695;housemaid;married;high.school
1950;technician;married;professional.course
954;admin.;single;basic.9y
2365;admin.;married;high.school
1052;admin.;married;university.degree
2923;entrepreneur;married;basic.9y
3305;admin.;married;university.degree
2654;admin.;single;high.school
2845;blue-collar;single;basic.6y
124;blue-collar;married;professional.course
3249;management;married;university.degree
2513;admin.;married;university.degree
643;housemaid;divorced;university.degree
1647;blue-collar;married;basic.9y
2267;admin.;married;professional.course
346;blue-collar;married;basic.9y
3983;blue-collar;divorced;basic.9y
1234;admin.;married;high.school
3751;blue-collar;single;high.school
530;entrepreneur;married;basic.4y
3587;admin.;married;university.degree
2631;admin.;married;unknown
2110;blue-collar;married;professional.course
3424;student;single;high.school
3122;blue-collar;married;basic.9y
3501;technician;single;university.degree
3781;services;married;basic.9y
1938;self-employed;married;basic.9y
1422;blue-collar;single;basic.9y
3700;admin.;single;university.degree
1011;management;divorced;university.degree
2516;services;single;high.school
2680;admin.;married;basic.9y
2269;technician;divorced;professional.course
3147;services;married;professional.course
601;student;single;university.degree
2537;technician;married;university.degree
3035;blue-collar;married;basic.4y
653;entrepreneur;married;university.degree
362;blue-collar;married;professional.course
2851;student;single;professional.course
1373;management;divorced;high.school
740;admin.;married;high.school
2964;technician;married;professional.course
3606;blue-collar;married;basic.9y
548;blue-collar;married;basic.4y
98;technician;married;professional.course
367;admin.;married;high.school
2775;unemployed;single;university.degree
1472;technician;divorced;university.degree
4078;technician;single;high.school
2615;retired;divorced;university.degree
3847;admin.;married;basic.9y
1881;services;single;high.school
676;blue-collar;single;basic.4y
2305;blue-collar;married;basic.9y
3602;services;single;high.school
3059;blue-collar;married;basic.9y
3728;technician;married;professional.course
2214;admin.;married;university.degree
958;blue-collar;married;high.school
3554;blue-collar;single;basic.4y
3177;blue-collar;married;basic.4y
2473;self-employed;married;basic.6y
3631;technician;single;professional.course
1419;blue-collar;divorced;basic.9y
2198;admin.;divorced;university.degree
3405;technician;married;professional.course
3820;blue-collar;single;high.school
1529;blue-collar;married;basic.4y
762;retired;single;high.school
3219;blue-collar;married;basic.6y
803;housemaid;married;basic.4y
297;admin.;single;university.degree
2564;admin.;single;high.school
2793;technician;married;unknown
1218;admin.;married;university.degree
910;management;married;university.degree
2543;admin.;married;basic.6y
1478;student;single;unknown
2255;unemployed;married;basic.9y
3391;management;single;university.degree
2950;blue-collar;single;basic.4y
3816;technician;single;university.degree
1871;student;single;unknown
4115;admin.;married;basic.6y
1482;admin.;married;high.school
2246;blue-collar;married;basic.6y
2054;technician;single;high.school
2673;management;divorced;university.degree
2765;technician;divorced;basic.4y
1936;blue-collar;married;basic.9y
2824;technician;single;professional.course
3897;technician;married;professional.course
3672;technician;married;high.school
3042;admin.;married;high.school
2479;technician;married;professional.course
3184;student;single;university.degree
1521;blue-collar;married;basic.6y
2852;unknown;married;basic.9y
2081;blue-collar;married;basic.9y
515;blue-collar;single;basic.9y
1329;unemployed;married;high.school
3692;management;married;high.school
3031;management;married;basic.9y
3339;self-employed;single;professional.course
496;technician;married;professional.course
2572;admin.;single;university.degree
456;blue-collar;single;basic.9y
972;admin.;married;high.school
1507;technician;married;university.degree
907;blue-collar;single;basic.9y
1752;admin.;single;university.degree
1038;blue-collar;single;professional.course
2563;admin.;married;university.degree
100;admin.;married;unknown
664;services;married;basic.9y
3958;blue-collar;married;basic.9y
3342;entrepreneur;married;basic.9y
745;management;divorced;basic.9y
102;admin.;married;high.school
3936;technician;married;professional.course
3906;technician;divorced;high.school
565;technician;married;professional.course
3759;technician;married;university.degree
889;housemaid;single;professional.course
786;technician;married;high.school
5;admin.;married;university.degree
2758;admin.;married;university.degree
2830;blue-collar;divorced;basic.4y
2408;entrepreneur;married;high.school
2257;blue-collar;married;basic.9y
3503;technician;divorced;professional.course
1555;blue-collar;single;university.degree
1036;services;married;high.school
2959;admin.;married;university.degree
510;management;married;university.degree
3426;management;married;university.degree
3397;technician;divorced;high.school
3763;services;married;basic.9y
764;admin.;single;university.degree
1796;technician;single;professional.course
2507;technician;married;professional.course
1051;services;married;unknown
870;services;single;basic.9y
2443;admin.;married;high.school
3497;admin.;divorced;university.degree
2144;technician;married;university.degree
3735;admin.;married;university.degree
3748;retired;married;unknown
2666;technician;divorced;professional.course
466;housemaid;married;basic.4y
2224;housemaid;married;university.degree
1667;unemployed;married;university.degree
477;admin.;married;university.degree
2535;admin.;divorced;university.degree
2877;technician;single;basic.9y
702;management;single;basic.9y
3682;blue-collar;married;basic.9y
1274;admin.;single;university.degree
2298;technician;single;professional.course
134;services;single;professional.course
2720;blue-collar;married;basic.9y
1528;blue-collar;married;high.school
2619;admin.;married;university.degree
4077;retired;married;basic.4y
3512;blue-collar;married;basic.6y
2469;entrepreneur;single;unknown
1719;housemaid;married;high.school
505;housemaid;married;basic.4y
1645;admin.;unknown;university.degree
1868;services;married;high.school
110;management;married;university.degree
3080;entrepreneur;married;university.degree
3016;blue-collar;married;unknown
4107;entrepreneur;divorced;basic.9y
2688;blue-collar;divorced;basic.9y
878;admin.;married;university.degree
2087;blue-collar;divorced;high.school
165;services;divorced;high.school
1028;admin.;single;basic.9y
625;admin.;married;university.degree
3937;admin.;married;university.degree
539;management;married;high.school
3883;retired;married;basic.4y
264;blue-collar;married;basic.9y
3104;technician;married;professional.course
3970;management;married;university.degree
952;technician;single;high.school
2322;unemployed;married;university.degree
4114;admin.;single;university.degree
961;blue-collar;single;basic.9y
2287;blue-collar;single;basic.9y
1995;blue-collar;divorced;basic.4y
1120;admin.;married;university.degree
15;admin.;single;high.school
2826;admin.;married;university.degree
731;technician;married;professional.course
2773;admin.;married;high.school
860;entrepreneur;married;professional.course
196;blue-collar;married;basic.9y
3041;blue-collar;married;basic.6y
2251;blue-collar;married;basic.9y
499;blue-collar;married;basic.6y
3118;admin.;married;high.school
1535;blue-collar;married;professional.course
938;management;married;university.degree
3128;services;divorced;basic.6y
